Student_ID,Age,Gender,CGPA,Attendance,Programming,Data_Structures,Algorithms,DBMS,Operating_Systems,Computer_Networks,OOP,Python,Java,SQL,Web_Development,Git_GitHub,Cloud_Computing,AI_ML,Communication,Problem_Solving,Teamwork,Internship,Projects,Certifications,Aptitude,Average_Skill,Industry_Requirement,Skill_Gap,Employability
1410,23,1,9.93,84,60,83,42,54,57,66,95,43,83,60,42,73,84,40,76,83,50,0,1,2,95,64.18,83,18.82,1
1411,21,1,8.96,72,93,48,61,76,58,68,54,98,94,49,58,64,78,94,60,64,70,1,5,3,91,69.82,82,12.18,1
1412,21,0,7.38,68,77,84,83,52,62,86,87,64,54,85,49,30,86,97,97,58,68,0,4,5,87,71.71,90,18.29,1
1413,24,1,7.4,72,54,75,41,79,94,77,64,71,58,53,67,81,44,72,44,78,52,1,5,3,59,64.94,79,14.06,1
1414,23,1,8.82,90,60,95,63,47,77,59,75,79,82,76,68,99,56,98,91,94,70,1,3,2,84,75.82,82,6.18,1
1415,20,0,6.57,100,49,82,73,44,93,66,47,52,86,57,54,66,97,42,84,54,41,1,3,0,41,63.94,88,24.06,0
1416,24,0,6.0,70,62,59,66,99,57,80,48,84,83,63,74,94,93,39,60,55,78,1,1,1,63,70.24,89,18.76,0
1417,21,0,7.1,63,97,57,94,48,65,93,97,56,74,53,45,80,59,70,68,66,54,1,3,1,70,69.18,85,15.82,1
1418,21,1,6.79,93,95,97,80,40,45,59,97,88,56,73,51,30,65,79,59,79,96,1,2,5,66,69.94,84,14.06,0
1419,24,0,6.83,97,78,82,40,75,43,83,76,76,74,97,86,50,96,100,100,49,50,0,3,4,41,73.82,86,12.18,0
1420,23,0,6.55,63,44,96,47,74,83,58,87,45,58,51,77,82,78,88,77,43,73,0,1,4,96,68.29,90,21.71,0
1421,21,0,5.69,97,40,60,62,41,90,59,84,58,59,61,52,45,84,68,59,90,78,1,1,1,53,64.12,89,24.88,0
1422,23,1,5.58,78,52,43,77,79,68,74,78,52,75,95,68,90,85,32,89,58,43,1,2,2,43,68.12,86,17.88,0
1423,21,0,9.94,65,60,89,45,62,98,86,71,96,74,45,58,83,97,36,64,67,50,1,1,2,88,69.47,77,7.53,1
1424,21,1,7.42,93,65,72,61,48,100,41,97,99,71,75,42,69,73,78,41,60,68,1,4,3,52,68.24,89,20.76,1
1425,22,1,7.23,77,89,66,64,73,73,69,91,65,97,84,47,55,60,55,96,98,41,0,5,5,75,71.94,84,12.06,1
1426,21,0,8.56,72,84,46,57,85,56,92,56,53,87,75,47,94,87,62,71,86,100,1,3,3,74,72.82,81,8.18,1
1427,20,0,6.48,100,60,45,56,53,82,73,74,70,83,61,94,93,82,77,65,53,55,1,4,4,83,69.18,86,16.82,1
1428,24,1,9.77,82,92,54,100,43,82,61,76,93,79,53,97,72,52,31,45,72,78,0,3,1,93,69.41,78,8.59,1
1429,24,0,9.04,78,57,57,51,69,92,42,58,43,63,55,59,46,57,100,80,87,52,0,4,2,94,62.82,79,16.18,1
1430,23,0,5.9,70,76,71,45,70,55,45,83,99,100,100,86,88,45,61,96,49,76,1,3,1,47,73.24,90,16.76,0
1431,21,1,7.38,60,84,95,65,77,41,54,68,78,100,75,43,52,66,33,42,58,56,0,2,0,41,63.94,83,19.06,0
1432,20,1,9.46,83,71,50,66,50,73,66,98,47,56,95,90,36,50,49,72,69,60,0,1,1,45,64.59,81,16.41,0
1433,23,0,9.75,66,75,59,47,74,94,49,46,64,46,64,60,73,46,65,40,61,83,0,1,0,70,61.53,78,16.47,0
1434,22,1,7.6,84,56,63,58,47,47,48,67,52,82,71,42,82,66,61,90,42,99,1,2,3,93,63.12,80,16.88,1
1435,23,0,8.26,80,74,54,99,42,52,72,48,71,89,72,84,100,48,57,44,76,58,1,4,3,49,67.06,84,16.94,1
1436,23,0,6.25,74,88,87,81,53,81,71,67,98,40,84,47,63,59,30,52,80,46,1,5,4,83,66.29,88,21.71,1
1437,21,0,9.96,60,99,46,40,99,47,87,45,77,74,75,62,75,74,89,58,57,77,1,4,1,60,69.47,85,15.53,0
1438,22,1,6.54,71,50,60,96,52,69,45,68,77,71,59,55,97,47,85,51,50,47,0,1,1,81,63.47,81,17.53,0
1439,23,0,9.74,66,60,81,68,84,71,80,97,95,75,57,52,45,91,64,87,87,52,1,5,0,49,73.29,87,13.71,1
1440,20,0,8.42,74,91,65,84,71,75,98,56,67,52,77,42,100,65,59,64,41,76,0,3,3,62,69.59,84,14.41,1
1441,20,0,8.23,80,94,83,88,73,86,75,55,92,45,42,87,48,81,83,96,51,41,0,5,0,42,71.76,87,15.24,0
1442,24,1,7.81,78,92,95,74,84,69,98,62,69,97,62,48,31,48,65,90,93,80,1,4,3,71,73.94,83,9.06,1
1443,22,1,6.54,88,65,53,79,100,40,99,70,42,53,71,99,39,73,84,74,45,50,1,2,0,59,66.82,78,11.18,0
1444,22,1,6.29,84,43,96,53,58,82,41,42,67,76,84,53,79,36,87,51,82,63,0,3,3,49,64.29,90,25.71,0
1445,24,1,6.49,92,73,76,74,98,78,68,60,42,87,98,52,41,73,94,69,98,45,0,4,0,68,72.12,84,11.88,1
1446,23,1,6.34,91,91,97,87,77,56,43,65,84,54,55,92,99,97,98,44,79,100,1,3,3,80,77.53,77,-0.53,1
1447,22,0,9.01,94,87,60,84,55,98,40,75,93,86,98,96,51,63,80,73,83,65,0,5,5,91,75.71,82,6.29,1
1448,20,1,7.08,97,99,57,59,41,59,58,81,73,43,44,46,61,95,51,61,68,46,0,1,0,90,61.29,89,27.71,0
1449,20,1,5.76,85,57,44,95,79,63,65,76,55,79,43,54,30,98,82,78,98,96,0,4,1,85,70.12,75,4.88,1
1450,21,1,9.86,70,79,42,88,56,89,64,92,61,98,60,46,83,84,65,52,69,78,0,2,4,73,70.94,83,12.06,1
1451,22,0,9.48,94,74,62,52,94,61,49,61,71,55,79,77,87,39,97,96,41,58,1,5,5,76,67.82,87,19.18,1
1452,23,1,9.67,67,80,65,100,73,68,92,81,100,67,90,73,99,71,65,86,48,45,0,4,5,59,76.65,75,-1.65,1
1453,24,1,9.98,73,68,76,77,81,61,54,51,77,55,53,80,47,70,81,93,86,82,0,2,0,100,70.12,76,5.88,1
1454,24,0,6.28,69,91,63,88,99,83,98,81,47,43,78,61,35,98,82,42,41,68,1,4,4,100,70.47,87,16.53,1
1455,23,1,7.28,61,68,88,85,55,48,61,100,94,84,70,63,74,39,79,99,68,82,1,5,1,47,73.94,82,8.06,1
1456,21,0,8.91,68,77,58,88,77,76,90,52,47,65,53,88,52,39,70,92,72,78,0,4,5,46,69.06,83,13.94,1
1457,24,0,8.63,62,81,90,47,99,49,87,50,96,67,45,76,52,89,47,59,49,41,0,3,1,45,66.12,81,14.88,0
1458,22,0,6.19,80,60,64,82,41,75,60,93,45,71,51,83,55,80,51,70,73,58,0,5,3,50,65.41,90,24.59,0
1459,21,0,9.17,85,81,60,59,41,76,98,55,53,84,55,40,36,50,95,44,83,43,1,4,4,83,61.94,77,15.06,1
1460,22,0,6.51,67,52,51,99,65,67,95,47,71,41,56,49,73,37,50,63,94,97,1,1,2,57,65.12,81,15.88,0
1461,20,1,6.51,61,88,96,72,52,67,61,79,74,70,84,82,56,94,73,79,47,45,1,4,3,90,71.71,80,8.29,1
1462,21,0,7.92,65,80,100,65,95,81,75,98,49,42,62,55,55,59,76,93,76,88,1,3,4,81,73.47,76,2.53,1
1463,24,0,8.17,87,56,80,78,86,82,73,96,42,93,53,85,65,78,68,72,93,96,1,2,0,96,76.24,77,0.76,1
1464,21,1,8.11,88,95,72,60,70,60,69,79,98,47,100,47,84,38,58,47,99,76,1,2,0,68,70.53,85,14.47,1
1465,21,0,5.91,85,48,89,92,99,63,64,84,51,63,46,95,93,46,83,63,72,100,1,2,1,64,73.59,87,13.41,1
1466,21,1,9.45,84,80,92,88,73,81,84,98,88,54,85,88,86,98,46,89,86,67,0,1,5,60,81.35,86,4.65,1
1467,21,1,6.7,71,40,43,81,78,99,67,41,98,82,71,64,98,87,89,59,45,69,1,3,2,85,71.24,87,15.76,1
1468,22,1,6.08,64,41,81,82,42,79,40,69,70,70,54,89,90,86,60,99,83,46,0,5,0,42,69.47,84,14.53,0
1469,20,0,9.5,93,99,96,93,47,41,88,69,68,48,83,51,31,91,78,55,79,48,0,2,4,57,68.53,84,15.47,0
1470,23,0,9.8,96,87,46,80,62,94,84,51,44,78,56,64,84,81,31,89,84,64,1,3,5,63,69.35,87,17.65,1
1471,21,0,9.38,74,68,61,48,53,47,43,49,91,84,80,56,67,90,77,91,58,72,0,4,5,86,66.76,86,19.24,1
1472,24,1,9.14,95,72,94,63,95,87,46,83,64,41,93,99,58,69,43,51,71,40,1,1,4,77,68.76,89,20.24,1
1473,21,0,8.45,74,49,72,76,94,66,88,50,80,47,86,65,55,67,88,52,66,90,1,3,5,49,70.06,79,8.94,1
1474,24,0,7.98,82,89,56,88,66,61,48,54,70,46,83,85,64,72,87,84,40,45,1,3,0,66,66.94,84,17.06,1
1475,22,0,5.89,65,97,63,80,93,76,75,55,60,95,73,87,96,92,87,81,82,57,1,5,4,51,79.35,78,-1.35,1
1476,24,1,7.34,80,99,100,56,68,66,58,56,97,83,44,53,58,48,80,78,91,49,0,3,4,46,69.65,76,6.35,1
1477,23,1,7.18,82,79,100,63,78,96,40,65,59,90,84,80,63,79,31,64,72,67,1,5,1,56,71.18,78,6.82,1
1478,20,0,6.67,75,60,73,60,92,68,49,41,78,78,66,75,70,62,70,85,79,50,1,1,2,40,68.0,86,18.0,0
1479,24,0,8.76,74,67,67,90,78,42,75,89,61,81,91,96,70,42,45,71,71,72,1,1,1,97,71.06,82,10.94,1
1480,24,0,7.73,84,50,97,98,40,83,48,51,43,100,62,62,52,91,33,63,44,40,1,4,2,89,62.18,79,16.82,1
1481,20,0,5.86,95,94,82,78,56,52,84,90,52,96,79,82,100,72,41,87,56,52,0,5,4,65,73.71,79,5.29,1
1482,23,1,6.49,70,73,80,94,80,84,85,65,84,55,98,45,32,78,58,86,47,76,1,5,5,54,71.76,87,15.24,1
1483,21,1,8.57,74,47,78,80,69,49,81,62,81,74,53,86,87,65,36,83,96,59,0,2,2,90,69.76,86,16.24,1
1484,24,1,5.84,63,98,61,78,92,75,71,57,89,69,54,44,61,39,43,48,81,40,1,2,4,99,64.71,86,21.29,0
1485,20,1,9.33,80,61,88,52,52,48,71,71,88,49,82,82,60,35,41,79,73,91,0,4,4,72,66.06,84,17.94,1
1486,22,0,7.73,72,47,56,50,60,93,45,88,59,77,72,64,72,86,34,89,48,42,1,1,1,76,63.65,77,13.35,0
1487,20,0,7.66,81,88,73,85,58,95,87,77,91,57,92,57,36,30,61,62,95,57,0,2,1,86,70.65,87,16.35,1
1488,22,0,8.17,78,54,45,58,92,94,77,96,52,89,70,52,30,100,72,89,62,80,0,3,5,70,71.29,82,10.71,1
1489,23,1,9.21,93,56,85,50,58,66,56,86,56,44,74,82,90,87,98,52,74,53,1,1,3,74,68.65,80,11.35,1
1490,21,0,7.07,73,99,45,52,96,73,49,42,93,92,56,53,43,50,74,99,89,70,1,3,0,40,69.12,76,6.88,1
1491,20,1,8.55,63,62,73,85,64,90,89,77,75,68,67,67,81,85,38,98,46,66,1,5,3,47,72.41,76,3.59,1
1492,24,1,8.05,86,63,40,84,61,40,66,42,72,78,58,57,35,49,78,71,54,56,1,1,3,51,59.06,83,23.94,0
1493,23,0,6.7,88,84,49,40,70,71,93,69,40,99,85,98,39,83,62,89,92,94,1,4,5,98,73.94,87,13.06,1
1494,20,0,9.45,87,58,60,79,56,64,89,100,54,73,93,99,100,54,47,54,93,85,1,5,2,93,74.0,81,7.0,1
1495,24,0,9.09,94,44,44,83,94,68,74,40,52,82,62,96,59,57,38,75,59,68,0,5,5,96,64.41,84,19.59,1
1496,20,1,8.46,67,71,41,58,62,46,91,69,56,84,71,67,50,34,91,88,89,75,1,3,5,58,67.24,83,15.76,1
1497,22,0,9.33,75,83,61,51,71,88,98,84,63,62,79,90,89,50,86,44,64,76,0,5,4,64,72.88,88,15.12,1
1498,20,1,9.4,95,40,87,47,49,42,60,71,97,44,52,95,92,47,58,61,42,65,1,2,4,96,61.71,90,28.29,1
1499,20,0,8.69,89,62,96,47,49,59,64,67,47,69,98,66,71,76,54,55,99,92,1,1,4,71,68.88,80,11.12,1
1500,20,1,9.27,77,76,41,100,75,59,67,60,89,45,59,71,80,99,44,80,94,56,1,2,0,51,70.29,89,18.71,1
1069,21,0,6.473610259616167,81,61,44,81,54,54,72,58,83,62,58,69,89,45,63,49,66,77,0,1,0,40,64.32080023159082,84,20.618519653845112,0
1289,22,0,6.286084542239254,86,46,91,66,59,51,43,67,58,66,42,69,68,43,38,64,60,49,0,1,4,89,58.23285874408654,83,24.921757453255083,0
1195,20,1,6.028777460809427,85,61,85,68,61,53,96,68,54,69,82,74,81,37,41,88,52,81,0,2,0,88,68.17559825857653,85,16.824401741423475,0
1061,23,0,9.759582092646735,77,62,80,88,55,80,54,98,67,74,95,44,55,49,46,62,71,48,0,1,1,76,66.70165749138287,80,13.565965941873813,0
1042,21,0,7.137368511679853,90,57,78,80,68,63,94,47,86,58,45,45,79,54,51,46,57,94,0,3,0,86,65.33744665389588,86,20.989389177412406,0
1431,20,0,8.494704705683414,78,88,76,83,76,83,70,57,88,45,44,83,50,80,76,90,50,45,0,4,0,46,70.07551550928736,86,16.26819183199343,0
1021,22,0,8.02664622526526,93,43,78,65,57,93,64,64,57,72,56,95,83,31,83,72,55,89,0,3,0,57,68.56867333630827,88,19.663734671761098,0
1399,23,1,9.017511679862093,87,61,57,67,81,70,96,83,71,59,69,81,49,78,36,57,64,73,0,1,0,92,68.37423017026347,81,13.029606000794558,0
1065,20,0,6.193678029044501,71,49,50,49,66,43,61,88,99,72,99,75,72,47,93,82,50,52,0,2,0,90,67.95706980260483,80,12.718468961850252,0
1295,21,0,7.240369982008033,82,42,70,83,90,60,87,65,71,95,77,59,65,55,33,73,53,66,0,2,2,47,67.82774078975405,87,19.887020484836857,0
1120,23,0,9.030749744918735,81,80,52,59,83,74,92,46,75,49,63,62,68,68,62,60,45,63,0,4,0,78,65.29984125232929,78,12.947034810509313,0
1208,22,1,7.1887520674325,71,75,73,60,73,68,67,78,60,56,60,75,42,37,69,50,49,63,0,1,2,57,62.5763150411735,81,19.297814868705018,0
1272,20,1,6.302637646045335,94,70,64,71,74,59,73,86,70,71,65,92,54,40,93,67,53,55,1,1,4,53,68.54211588057933,87,19.321072349647338,0
1048,21,0,6.484692990607266,66,48,76,64,42,58,87,85,95,47,93,66,48,44,51,73,49,89,0,4,1,62,66.1299644931549,84,18.685340067217897,0
1228,20,1,6.498802457075939,76,76,43,94,80,96,52,71,61,64,90,99,89,53,51,49,63,51,0,1,0,81,69.90300186220176,77,7.115074257406693,0
1051,22,0,6.580205825695513,87,85,78,63,87,56,63,55,56,85,44,96,72,71,89,65,60,73,0,1,3,91,70.9079199767824,86,15.291736980391756,0
1415,20,0,6.549421161132734,99,48,81,72,43,92,65,47,52,85,57,53,65,96,42,83,54,41,1,2,0,41,63.94420930795012,88,24.079175736217223,0
1064,21,0,7.892103031510311,74,46,64,70,41,76,86,81,82,47,81,67,39,50,57,65,46,85,1,2,0,51,64.20132211192977,88,24.154529834797298,0
1420,21,0,5.797745389255788,95,40,60,62,40,90,59,83,58,60,61,52,45,83,67,59,89,77,0,1,1,53,64.21915219870165,89,24.813898534198902,0
1212,20,0,6.4083099747237355,71,70,54,86,80,89,67,69,81,58,71,93,83,71,79,62,52,54,1,1,0,61,72.23119421958421,77,5.423734532389109,0
1209,20,0,6.659831897344882,70,64,58,77,84,69,76,65,73,53,63,77,71,76,96,76,48,71,0,2,0,57,70.93239833222746,76,5.970655701876627,0
1307,21,0,6.5010186899819775,60,84,77,83,59,72,66,61,47,57,77,55,81,33,89,90,59,90,0,1,2,63,69.84043170047774,81,12.117451944857972,0
1243,21,0,7.561312133400713,87,78,44,61,93,51,68,67,59,77,76,52,71,86,38,75,56,49,0,1,1,83,65.20652054589536,84,19.510021537324587,0
1241,21,0,7.773645658164942,67,47,95,52,83,60,66,71,77,76,79,94,64,64,58,57,68,72,1,2,0,57,70.00356597731293,84,14.578699339271799,0
1146,22,0,8.922834589513595,72,82,52,44,95,76,78,86,68,69,43,67,66,48,89,49,70,94,0,1,2,61,69.68165972861671,85,15.977019538597283,0
1199,21,1,7.0823596755208,74,85,58,70,81,54,64,82,75,64,53,75,64,41,69,50,47,61,1,1,3,68,64.82553335097468,86,21.21098302962835,0
1089,21,0,6.51170133578355,72,69,97,42,61,84,86,98,87,59,75,80,65,35,43,80,45,91,0,3,1,53,70.83718189634929,78,7.809644714312435,0
1282,22,0,6.5082073263631575,87,54,64,68,70,62,79,80,71,96,71,78,38,43,77,47,78,79,1,2,2,55,68.37695349352833,84,16.447884121612006,0
1198,22,1,7.910591925932911,70,79,60,62,80,62,77,76,66,54,52,81,49,43,73,55,54,66,0,1,3,63,64.54438848027706,84,20.182091334555214,0
1022,20,0,6.112210338863459,88,44,58,50,54,74,84,80,64,78,44,94,78,65,59,94,55,62,0,2,0,79,67.2769575016259,77,10.691644934575141,0
1202,21,0,7.300928950739296,75,90,45,42,84,87,64,79,62,48,45,74,55,56,76,61,75,86,0,1,3,62,66.9509289507393,87,20.049071049260704,0
1491,23,0,8.027123934434885,85,62,40,83,61,40,65,41,72,78,58,57,35,49,77,71,54,55,1,1,2,50,59.20819712040011,83,23.841533456915368,0
1350,20,0,8.38167949514855,68,87,74,56,44,74,47,43,54,74,82,54,89,60,49,43,74,72,0,1,1,86,63.75628058165757,84,20.839017188120643,0
1281,21,0,6.1850704380341845,80,55,61,75,64,74,64,65,70,89,98,73,34,50,57,46,70,86,1,3,1,63,66.86405635042735,78,11.705897424501277,0
1038,21,0,7.180113442482388,90,67,88,79,72,64,85,50,91,58,44,43,79,53,52,53,56,88,0,3,1,90,66.45071399502534,85,18.734392129835623,0
1314,20,0,6.781913894724148,70,72,45,92,60,61,56,92,47,97,42,56,88,64,36,65,80,85,0,4,0,95,67.52593413960408,88,20.66545533281078,0
1426,20,0,7.5440906116874915,90,55,55,63,45,81,62,90,52,57,77,70,40,67,58,65,79,69,0,1,1,49,64.35114657493186,85,20.714443638993885,0
1293,20,1,6.162315269975975,86,58,73,54,84,61,62,49,72,81,83,56,41,66,88,66,63,77,0,2,1,78,67.23947044399338,86,19.71865762391544,0
1455,22,0,6.239574418315199,78,58,63,83,42,74,57,89,49,71,52,79,60,75,55,67,69,56,0,4,2,54,65.13521608133861,88,23.590013161984864,0
1119,23,0,8.137950000797376,70,52,88,50,84,88,63,55,93,56,91,88,36,83,71,43,48,59,0,4,1,51,67.97320068544488,79,11.634470556170193,0
1425,23,0,9.68172527525468,67,73,57,51,77,89,50,50,66,45,61,62,69,53,62,46,58,78,0,1,0,68,62.08720985034084,79,17.234236435052452,0
1347,21,0,7.283206542954542,78,92,81,64,74,90,73,61,73,66,85,57,83,66,58,46,54,57,0,1,4,95,69.92762495120456,87,17.33927224342355,0
1376,20,1,5.941439497852937,72,80,63,54,61,83,52,60,79,71,74,65,83,59,78,49,55,65,0,4,4,67,66.93109829424442,89,22.068901705755575,0
1169,20,0,8.868068229229022,71,46,80,73,77,69,72,62,53,72,91,79,75,33,32,48,65,71,0,2,0,53,64.98247484833945,76,11.366191138952287,0
1307,23,1,5.894044137772855,96,81,93,54,51,79,42,96,60,52,64,82,39,43,31,51,57,57,0,1,2,50,61.21683498176529,83,21.975518120417554,0
1048,21,0,6.361887765625045,64,48,77,64,41,63,94,86,93,48,92,67,44,43,53,69,47,94,1,4,0,62,66.66343317987666,86,19.574473762164924,0
1302,22,0,7.161638695249309,91,47,80,71,65,45,48,67,56,80,50,67,81,56,36,75,69,49,0,1,2,69,61.94016630437123,83,21.469545611278672,0
1419,21,0,6.220473514419772,95,66,77,70,40,68,59,90,72,57,66,51,37,74,73,59,84,86,1,1,2,59,66.92668713993007,86,19.662069612707334,0
1026,22,0,8.756423376418127,91,41,85,58,64,94,54,69,59,69,56,93,76,31,88,67,55,90,0,3,0,48,68.05699050618959,89,21.293849917439722,0
1097,21,0,8.193248442134141,64,50,90,42,84,54,76,85,67,50,73,79,60,69,58,74,46,53,0,1,0,81,65.79106144082657,86,20.911699027330542,0
1164,20,0,8.581738250079573,80,49,82,68,66,66,73,61,51,74,97,87,90,32,34,57,57,78,0,2,0,53,66.6178997736599,78,11.765155153173152,0
1261,22,0,8.93669017814178,69,44,90,62,90,57,85,55,73,69,81,91,61,58,49,53,56,62,0,2,0,56,67.36526578346559,82,15.516378803173847,0
1370,20,1,6.201941182987918,74,73,59,55,50,66,48,50,73,69,63,57,90,62,69,47,68,80,0,2,1,71,64.020682321658,87,23.896421730686875,0
1212,22,0,6.078313759738033,82,61,92,48,66,95,40,74,41,58,64,70,46,39,65,52,50,81,0,3,1,58,61.76442427777482,77,15.53979132288009,0
1017,21,0,7.088860996076486,67,61,80,94,66,90,79,48,44,58,44,64,40,80,52,72,45,49,1,2,2,50,63.29256650501338,81,17.85018360397312,0
1155,20,0,9.274601864763184,77,48,82,62,68,71,67,62,50,82,91,85,91,33,32,46,65,73,0,2,0,42,65.69876577551642,76,10.301234224483578,0
1253,21,0,9.47007136132242,65,45,93,57,89,55,82,53,74,62,80,99,61,62,54,49,59,60,0,1,0,59,67.26913696169545,81,13.766526351645691,0
1370,20,0,8.927375187871421,62,94,75,57,59,85,42,46,48,83,96,50,71,74,37,64,78,51,0,1,1,65,65.71309619101062,84,18.83681148280242,0
1221,23,0,8.57664614152234,72,62,60,80,96,73,56,92,83,82,74,44,57,58,64,47,59,70,1,1,3,40,68.56648821510923,81,13.129365910738716,0
1008,21,0,8.069363128958848,82,50,83,60,65,89,64,64,49,65,61,61,53,57,96,56,65,46,0,2,0,42,64.18726782246964,78,13.835209978982828,0
1206,21,0,7.549801283116251,68,79,64,68,75,57,79,76,68,53,54,80,46,37,69,55,51,58,0,1,3,59,63.357432264986855,84,20.74630968114677,0
1300,20,0,7.648984830409531,86,46,55,78,73,56,54,78,60,77,59,70,71,85,53,88,67,70,0,1,0,43,67.59909887113207,80,12.959194582475032,0
1296,20,0,8.150819031817193,80,91,91,48,76,55,63,88,63,41,56,99,63,55,66,41,69,85,0,1,1,84,68.02633650063142,86,18.856299842557917,0
1302,20,0,6.511307659079551,66,88,70,76,59,77,57,60,53,64,78,69,90,35,90,92,49,80,0,1,4,53,70.28445808697973,82,11.847784563068553,0
1020,22,1,7.017152174784586,93,77,68,96,71,59,69,78,59,65,86,45,93,49,90,50,57,61,0,3,5,48,69.39435676296091,79,10.557742705184364,0
1113,22,1,9.029785302016336,76,74,63,81,71,64,84,70,53,56,56,52,45,45,41,93,47,67,0,1,1,64,62.94869419014718,82,19.34736968015234,0
1063,20,0,6.375878046989089,72,49,50,48,67,44,60,86,99,74,98,72,70,47,91,78,51,56,0,2,0,88,67.57144258015902,80,12.661863131032515,0
1377,20,0,6.39309417670081,67,81,62,51,53,82,44,55,73,75,76,65,83,57,76,48,60,66,0,4,3,64,65.54046266441614,88,22.597483086852407,0
1268,22,0,8.39142232532909,72,43,86,68,90,59,88,57,73,75,81,84,61,55,44,57,53,64,0,2,1,54,67.435622925764,84,17.204950218335725,0
1040,20,1,8.12224459802478,81,52,47,41,79,54,54,70,97,88,87,50,49,51,80,44,56,89,0,3,2,74,64.51409894200057,77,12.944889774106944,0
1271,22,0,7.128891058963289,65,65,98,91,95,44,61,52,54,76,89,74,46,67,57,87,54,61,0,1,3,54,69.4428489753818,80,10.70622257585068,0
1341,20,1,6.69489764774617,74,72,83,61,68,80,86,42,52,41,77,76,88,42,85,62,43,77,0,1,2,67,67.32954882958875,89,21.67045117041125,0
1072,20,0,7.169894095056639,81,81,74,79,55,92,80,90,67,67,87,80,41,75,53,52,57,41,0,1,0,65,69.3240322863851,78,9.319945760273054,0
1312,21,1,7.724211827821243,71,59,80,76,91,92,82,59,79,57,72,71,37,56,77,75,52,85,0,1,1,49,71.06852998158972,84,12.945399546695663,0
1462,20,0,7.3241288705591305,77,74,77,71,84,75,59,46,83,64,55,80,60,69,75,89,67,46,0,2,1,40,69.57661830339893,86,16.842695075164613,0
1258,22,0,7.806331371766344,85,58,46,77,83,48,80,93,65,71,44,90,81,63,85,51,73,95,1,2,0,54,71.26051576602445,83,12.016656568358114,0
1417,20,0,6.547250708133956,98,49,80,73,43,91,65,49,51,85,56,55,65,95,42,83,55,42,0,3,0,41,64.02800383958706,88,24.091729275497375,0
1311,20,0,6.603160339589362,60,90,72,76,56,80,55,53,50,64,80,63,97,34,89,96,50,87,0,1,3,54,70.6609760262,81,10.54971327975747,0
1094,21,1,7.042540125285314,69,65,96,41,71,76,82,96,82,55,74,85,67,40,46,76,43,79,0,2,0,58,69.52474071728058,80,11.314469030094081,0
1102,23,1,5.830164677603192,93,88,86,75,73,55,60,62,47,76,93,79,63,61,37,43,80,83,0,3,1,82,68.94,79,10.72436632413272,0
1165,21,0,8.172196240691742,71,57,65,65,55,93,46,45,85,63,76,71,45,74,74,47,73,76,1,2,2,48,65.71806876793113,81,16.195613753586226,0
1199,20,1,6.34025800879607,80,55,88,65,57,55,96,72,54,73,76,75,77,40,41,88,51,78,0,2,0,90,67.62782212246208,85,17.372177877537915,0
1259,21,0,8.152074171533474,83,60,42,65,74,46,96,99,56,88,43,90,76,63,88,53,89,95,1,1,0,42,72.51204217885906,87,14.50458543330848,0
1288,20,0,5.6028702828480546,85,64,88,60,75,54,70,90,87,45,82,80,30,55,89,49,73,48,0,2,4,52,67.4439820402778,83,15.963419981140959,0
1458,22,0,6.188011710002293,79,59,64,82,41,75,59,92,45,70,51,83,55,80,51,70,73,57,0,5,2,49,65.48338597627901,89,24.40816184202786,0
1188,21,0,7.644532957863426,74,76,47,51,95,78,55,86,56,48,45,83,59,47,89,55,82,91,0,2,2,86,67.71434261576934,88,20.767338529780957,0
1443,20,0,8.301529083688532,76,91,84,80,77,79,77,54,92,48,42,85,48,82,76,89,50,41,0,4,0,42,70.75143991999171,85,15.175623824680322,0
1192,21,0,7.312195707307207,73,74,47,54,96,76,50,89,55,46,45,83,59,42,91,56,85,90,0,2,1,90,67.50069724041177,88,21.399896405839645,0
1442,21,0,9.619746795665229,60,94,57,41,99,47,87,46,81,72,67,65,69,77,78,58,54,67,0,3,1,56,68.61297125223949,83,15.363710839986766,0
1426,20,1,6.870927421966883,94,96,85,74,40,48,58,92,83,52,64,49,38,73,71,59,75,82,0,1,3,72,67.52613034478091,85,17.869170033958437,0
1471,21,0,7.2737991520306835,70,66,78,55,94,62,60,43,83,74,59,75,64,70,62,76,69,47,0,1,1,41,67.42084571131751,84,17.038850329420544,0
1222,21,0,7.340048733113579,70,54,79,61,86,66,54,93,84,91,79,68,57,61,67,56,65,79,1,1,1,48,71.0627011527745,86,15.192540230554899,0
1037,21,0,7.969022497123751,88,44,79,71,74,85,46,64,73,57,58,68,77,52,94,78,67,93,0,1,0,50,69.91737168579634,86,17.029743853171098,0
1113,22,0,7.088108305100572,69,62,78,50,57,55,83,81,60,74,70,49,43,100,77,77,60,56,0,3,0,91,67.05184733890526,85,18.766489570165266,0
1483,23,0,7.664288799347401,81,60,42,87,62,46,73,43,71,68,57,54,44,45,70,68,64,66,1,1,2,52,60.577798620749846,82,21.921277742038992,0
1132,21,0,8.012075461036503,71,58,72,59,77,79,82,55,83,53,96,70,31,91,56,54,56,49,0,4,1,50,66.60486605402528,77,10.985004793535264,0
1227,21,0,5.634352856372994,70,51,96,47,76,67,47,92,81,92,77,86,67,67,61,66,78,86,1,2,0,54,73.26198321900678,88,15.505838222018312,0
