Student_ID,Age,Gender,CGPA,Attendance,Programming,Data_Structures,Algorithms,DBMS,Operating_Systems,Computer_Networks,OOP,Python,Java,SQL,Web_Development,Git_GitHub,Cloud_Computing,AI_ML,Communication,Problem_Solving,Teamwork,Internship,Projects,Certifications,Aptitude,Average_Skill,Industry_Requirement,Skill_Gap,Employability
1405,23,Male,8.95,61,61,70,67,40,96,61,67,87,96,67,54,51,60,45,80,84,55,0,2,1,56,67.12,90,22.88,No
1406,24,Male,7.31,65,44,81,43,75,51,65,70,57,53,59,46,96,69,88,66,81,72,1,2,5,65,65.65,82,16.35,No
1407,20,Male,7.66,68,94,64,61,64,50,82,99,55,53,100,68,85,77,83,74,64,51,0,3,2,95,72,75,3,No
1408,23,Female,8.32,92,41,52,51,76,76,94,73,94,52,78,98,48,80,45,41,91,73,1,1,0,96,68.41,82,13.59,No
1409,24,Female,9.43,100,66,45,84,40,64,78,100,78,46,63,86,86,72,44,78,53,46,1,3,2,62,66.41,81,14.59,No
1410,23,Female,9.93,84,60,83,42,54,57,66,95,43,83,60,42,73,84,40,76,83,50,0,1,2,95,64.18,83,18.82,No
1411,21,Female,8.96,72,93,48,61,76,58,68,54,98,94,49,58,64,78,94,60,64,70,1,5,3,91,69.82,82,12.18,No
1412,21,Male,7.38,68,77,84,83,52,62,86,87,64,54,85,49,30,86,97,97,58,68,0,4,5,87,71.71,90,18.29,No
1413,24,Female,7.4,72,54,75,41,79,94,77,64,71,58,53,67,81,44,72,44,78,52,1,5,3,59,64.94,79,14.06,No
1414,23,Female,8.82,90,60,95,63,47,77,59,75,79,82,76,68,99,56,98,91,94,70,1,3,2,84,75.82,82,6.18,Yes
1415,20,Male,6.57,100,49,82,73,44,93,66,47,52,86,57,54,66,97,42,84,54,41,1,3,0,41,63.94,88,24.06,No
1416,24,Male,6,70,62,59,66,99,57,80,48,84,83,63,74,94,93,39,60,55,78,1,1,1,63,70.24,89,18.76,No
1417,21,Male,7.1,63,97,57,94,48,65,93,97,56,74,53,45,80,59,70,68,66,54,1,3,1,70,69.18,85,15.82,No
1418,21,Female,6.79,93,95,97,80,40,45,59,97,88,56,73,51,30,65,79,59,79,96,1,2,5,66,69.94,84,14.06,No
1419,24,Male,6.83,97,78,82,40,75,43,83,76,76,74,97,86,50,96,100,100,49,50,0,3,4,41,73.82,86,12.18,No
1420,23,Male,6.55,63,44,96,47,74,83,58,87,45,58,51,77,82,78,88,77,43,73,0,1,4,96,68.29,90,21.71,No
1421,21,Male,5.69,97,40,60,62,41,90,59,84,58,59,61,52,45,84,68,59,90,78,1,1,1,53,64.12,89,24.88,No
1422,23,Female,5.58,78,52,43,77,79,68,74,78,52,75,95,68,90,85,32,89,58,43,1,2,2,43,68.12,86,17.88,No
1423,21,Male,9.94,65,60,89,45,62,98,86,71,96,74,45,58,83,97,36,64,67,50,1,1,2,88,69.47,77,7.53,No
1424,21,Female,7.42,93,65,72,61,48,100,41,97,99,71,75,42,69,73,78,41,60,68,1,4,3,52,68.24,89,20.76,No
1425,22,Female,7.23,77,89,66,64,73,73,69,91,65,97,84,47,55,60,55,96,98,41,0,5,5,75,71.94,84,12.06,No
1426,21,Male,8.56,72,84,46,57,85,56,92,56,53,87,75,47,94,87,62,71,86,100,1,3,3,74,72.82,81,8.18,Yes
1427,20,Male,6.48,100,60,45,56,53,82,73,74,70,83,61,94,93,82,77,65,53,55,1,4,4,83,69.18,86,16.82,No
1428,24,Female,9.77,82,92,54,100,43,82,61,76,93,79,53,97,72,52,31,45,72,78,0,3,1,93,69.41,78,8.59,No
1429,24,Male,9.04,78,57,57,51,69,92,42,58,43,63,55,59,46,57,100,80,87,52,0,4,2,94,62.82,79,16.18,No
1430,23,Male,5.9,70,76,71,45,70,55,45,83,99,100,100,86,88,45,61,96,49,76,1,3,1,47,73.24,90,16.76,No
1431,21,Female,7.38,60,84,95,65,77,41,54,68,78,100,75,43,52,66,33,42,58,56,0,2,0,41,63.94,83,19.06,No
1432,20,Female,9.46,83,71,50,66,50,73,66,98,47,56,95,90,36,50,49,72,69,60,0,1,1,45,64.59,81,16.41,No
1433,23,Male,9.75,66,75,59,47,74,94,49,46,64,46,64,60,73,46,65,40,61,83,0,1,0,70,61.53,78,16.47,No
1434,22,Female,7.6,84,56,63,58,47,47,48,67,52,82,71,42,82,66,61,90,42,99,1,2,3,93,63.12,80,16.88,No
1435,23,Male,8.26,80,74,54,99,42,52,72,48,71,89,72,84,100,48,57,44,76,58,1,4,3,49,67.06,84,16.94,No
1436,23,Male,6.25,74,88,87,81,53,81,71,67,98,40,84,47,63,59,30,52,80,46,1,5,4,83,66.29,88,21.71,No
1437,21,Male,9.96,60,99,46,40,99,47,87,45,77,74,75,62,75,74,89,58,57,77,1,4,1,60,69.47,85,15.53,No
1438,22,Female,6.54,71,50,60,96,52,69,45,68,77,71,59,55,97,47,85,51,50,47,0,1,1,81,63.47,81,17.53,No
1439,23,Male,9.74,66,60,81,68,84,71,80,97,95,75,57,52,45,91,64,87,87,52,1,5,0,49,73.29,87,13.71,No
1440,20,Male,8.42,74,91,65,84,71,75,98,56,67,52,77,42,100,65,59,64,41,76,0,3,3,62,69.59,84,14.41,No
1441,20,Male,8.23,80,94,83,88,73,86,75,55,92,45,42,87,48,81,83,96,51,41,0,5,0,42,71.76,87,15.24,No
1442,24,Female,7.81,78,92,95,74,84,69,98,62,69,97,62,48,31,48,65,90,93,80,1,4,3,71,73.94,83,9.06,Yes
1443,22,Female,6.54,88,65,53,79,100,40,99,70,42,53,71,99,39,73,84,74,45,50,1,2,0,59,66.82,78,11.18,No
1444,22,Female,6.29,84,43,96,53,58,82,41,42,67,76,84,53,79,36,87,51,82,63,0,3,3,49,64.29,90,25.71,No
1445,24,Female,6.49,92,73,76,74,98,78,68,60,42,87,98,52,41,73,94,69,98,45,0,4,0,68,72.12,84,11.88,No
1446,23,Female,6.34,91,91,97,87,77,56,43,65,84,54,55,92,99,97,98,44,79,100,1,3,3,80,77.53,77,-0.53,No
1447,22,Male,9.01,94,87,60,84,55,98,40,75,93,86,98,96,51,63,80,73,83,65,0,5,5,91,75.71,82,6.29,Yes
1448,20,Female,7.08,97,99,57,59,41,59,58,81,73,43,44,46,61,95,51,61,68,46,0,1,0,90,61.29,89,27.71,No
1449,20,Female,5.76,85,57,44,95,79,63,65,76,55,79,43,54,30,98,82,78,98,96,0,4,1,85,70.12,75,4.88,No
1450,21,Female,9.86,70,79,42,88,56,89,64,92,61,98,60,46,83,84,65,52,69,78,0,2,4,73,70.94,83,12.06,No
1451,22,Male,9.48,94,74,62,52,94,61,49,61,71,55,79,77,87,39,97,96,41,58,1,5,5,76,67.82,87,19.18,No
1452,23,Female,9.67,67,80,65,100,73,68,92,81,100,67,90,73,99,71,65,86,48,45,0,4,5,59,76.65,75,-1.65,No
1453,24,Female,9.98,73,68,76,77,81,61,54,51,77,55,53,80,47,70,81,93,86,82,0,2,0,100,70.12,76,5.88,No
1454,24,Male,6.28,69,91,63,88,99,83,98,81,47,43,78,61,35,98,82,42,41,68,1,4,4,100,70.47,87,16.53,No
1455,23,Female,7.28,61,68,88,85,55,48,61,100,94,84,70,63,74,39,79,99,68,82,1,5,1,47,73.94,82,8.06,No
1456,21,Male,8.91,68,77,58,88,77,76,90,52,47,65,53,88,52,39,70,92,72,78,0,4,5,46,69.06,83,13.94,No
1457,24,Male,8.63,62,81,90,47,99,49,87,50,96,67,45,76,52,89,47,59,49,41,0,3,1,45,66.12,81,14.88,No
1458,22,Male,6.19,80,60,64,82,41,75,60,93,45,71,51,83,55,80,51,70,73,58,0,5,3,50,65.41,90,24.59,No
1459,21,Male,9.17,85,81,60,59,41,76,98,55,53,84,55,40,36,50,95,44,83,43,1,4,4,83,61.94,77,15.06,No
1460,22,Male,6.51,67,52,51,99,65,67,95,47,71,41,56,49,73,37,50,63,94,97,1,1,2,57,65.12,81,15.88,No
1461,20,Female,6.51,61,88,96,72,52,67,61,79,74,70,84,82,56,94,73,79,47,45,1,4,3,90,71.71,80,8.29,No
1462,21,Male,7.92,65,80,100,65,95,81,75,98,49,42,62,55,55,59,76,93,76,88,1,3,4,81,73.47,76,2.53,Yes
1463,24,Male,8.17,87,56,80,78,86,82,73,96,42,93,53,85,65,78,68,72,93,96,1,2,0,96,76.24,77,0.76,Yes
1464,21,Female,8.11,88,95,72,60,70,60,69,79,98,47,100,47,84,38,58,47,99,76,1,2,0,68,70.53,85,14.47,No
1465,21,Male,5.91,85,48,89,92,99,63,64,84,51,63,46,95,93,46,83,63,72,100,1,2,1,64,73.59,87,13.41,No
1466,21,Female,9.45,84,80,92,88,73,81,84,98,88,54,85,88,86,98,46,89,86,67,0,1,5,60,81.35,86,4.65,No
1467,21,Female,6.7,71,40,43,81,78,99,67,41,98,82,71,64,98,87,89,59,45,69,1,3,2,85,71.24,87,15.76,No
1468,22,Female,6.08,64,41,81,82,42,79,40,69,70,70,54,89,90,86,60,99,83,46,0,5,0,42,69.47,84,14.53,No
1469,20,Male,9.5,93,99,96,93,47,41,88,69,68,48,83,51,31,91,78,55,79,48,0,2,4,57,68.53,84,15.47,No
1470,23,Male,9.8,96,87,46,80,62,94,84,51,44,78,56,64,84,81,31,89,84,64,1,3,5,63,69.35,87,17.65,No
1471,21,Male,9.38,74,68,61,48,53,47,43,49,91,84,80,56,67,90,77,91,58,72,0,4,5,86,66.76,86,19.24,No
1472,24,Female,9.14,95,72,94,63,95,87,46,83,64,41,93,99,58,69,43,51,71,40,1,1,4,77,68.76,89,20.24,No
1473,21,Male,8.45,74,49,72,76,94,66,88,50,80,47,86,65,55,67,88,52,66,90,1,3,5,49,70.06,79,8.94,No
1474,24,Male,7.98,82,89,56,88,66,61,48,54,70,46,83,85,64,72,87,84,40,45,1,3,0,66,66.94,84,17.06,No
1475,22,Male,5.89,65,97,63,80,93,76,75,55,60,95,73,87,96,92,87,81,82,57,1,5,4,51,79.35,78,-1.35,No
1476,24,Female,7.34,80,99,100,56,68,66,58,56,97,83,44,53,58,48,80,78,91,49,0,3,4,46,69.65,76,6.35,Yes
1477,23,Female,7.18,82,79,100,63,78,96,40,65,59,90,84,80,63,79,31,64,72,67,1,5,1,56,71.18,78,6.82,No
1478,20,Male,6.67,75,60,73,60,92,68,49,41,78,78,66,75,70,62,70,85,79,50,1,1,2,40,68,86,18,No
1479,24,Male,8.76,74,67,67,90,78,42,75,89,61,81,91,96,70,42,45,71,71,72,1,1,1,97,71.06,82,10.94,No
1480,24,Male,7.73,84,50,97,98,40,83,48,51,43,100,62,62,52,91,33,63,44,40,1,4,2,89,62.18,79,16.82,No
1481,20,Male,5.86,95,94,82,78,56,52,84,90,52,96,79,82,100,72,41,87,56,52,0,5,4,65,73.71,79,5.29,No
1482,23,Female,6.49,70,73,80,94,80,84,85,65,84,55,98,45,32,78,58,86,47,76,1,5,5,54,71.76,87,15.24,No
1483,21,Female,8.57,74,47,78,80,69,49,81,62,81,74,53,86,87,65,36,83,96,59,0,2,2,90,69.76,86,16.24,No
1484,24,Female,5.84,63,98,61,78,92,75,71,57,89,69,54,44,61,39,43,48,81,40,1,2,4,99,64.71,86,21.29,No
1485,20,Female,9.33,80,61,88,52,52,48,71,71,88,49,82,82,60,35,41,79,73,91,0,4,4,72,66.06,84,17.94,No
1486,22,Male,7.73,72,47,56,50,60,93,45,88,59,77,72,64,72,86,34,89,48,42,1,1,1,76,63.65,77,13.35,No
1487,20,Male,7.66,81,88,73,85,58,95,87,77,91,57,92,57,36,30,61,62,95,57,0,2,1,86,70.65,87,16.35,No
1488,22,Male,8.17,78,54,45,58,92,94,77,96,52,89,70,52,30,100,72,89,62,80,0,3,5,70,71.29,82,10.71,No
1489,23,Female,9.21,93,56,85,50,58,66,56,86,56,44,74,82,90,87,98,52,74,53,1,1,3,74,68.65,80,11.35,No
1490,21,Male,7.07,73,99,45,52,96,73,49,42,93,92,56,53,43,50,74,99,89,70,1,3,0,40,69.12,76,6.88,Yes
1491,20,Female,8.55,63,62,73,85,64,90,89,77,75,68,67,67,81,85,38,98,46,66,1,5,3,47,72.41,76,3.59,No
1492,24,Female,8.05,86,63,40,84,61,40,66,42,72,78,58,57,35,49,78,71,54,56,1,1,3,51,59.06,83,23.94,No
1493,23,Male,6.7,88,84,49,40,70,71,93,69,40,99,85,98,39,83,62,89,92,94,1,4,5,98,73.94,87,13.06,No
1494,20,Male,9.45,87,58,60,79,56,64,89,100,54,73,93,99,100,54,47,54,93,85,1,5,2,93,74,81,7,No
1495,24,Male,9.09,94,44,44,83,94,68,74,40,52,82,62,96,59,57,38,75,59,68,0,5,5,96,64.41,84,19.59,No
1496,20,Female,8.46,67,71,41,58,62,46,91,69,56,84,71,67,50,34,91,88,89,75,1,3,5,58,67.24,83,15.76,No
1497,22,Male,9.33,75,83,61,51,71,88,98,84,63,62,79,90,89,50,86,44,64,76,0,5,4,64,72.88,88,15.12,No
1498,20,Female,9.4,95,40,87,47,49,42,60,71,97,44,52,95,92,47,58,61,42,65,1,2,4,96,61.71,90,28.29,No
1499,20,Male,8.69,89,62,96,47,49,59,64,67,47,69,98,66,71,76,54,55,99,92,1,1,4,71,68.88,80,11.12,No
1500,20,Female,9.27,77,76,41,100,75,59,67,60,89,45,59,71,80,99,44,80,94,56,1,2,0,51,70.29,89,18.71,No
